article_id,journal_id,url_article,year,author,study,empirical,compare_group,type_group,name_group,scale,reflective,name_scale,type_scale,measure_scale,width_scale,no_items,power,n_rep,n1_rep,n2_rep,n3_rep,n4_rep,n5_rep,reltot,rel1,rel2,rel3,rel4,rel5,mitest_rep,mimethod_rep,miresult_rep,milevel_rep,comments,id,open_data,open_scale,open_group,n_res,n1_res,n2_res,n3_res,n4_res,n5_res,mitest,miresult,milevel,reproduced,comments
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,PAID (diabetes-related distress),0,1,4,20,NA,137,62,75,,,,0.95,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,576,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,IPQ-R (illness perceptions: time-line acute/chronic),0,1,5,6,NA,137,62,75,,,,0.86,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,578,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,IPQ-R (illness perceptions: time-line cyclical),0,1,5,4,NA,137,62,75,,,,0.89,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,579,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,IPQ-R (illness perceptions: time-line consequences),0,1,5,6,NA,137,62,75,,,,0.75,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,580,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,IPQ-R (illness perceptions: personal control),0,1,5,6,NA,137,62,75,,,,0.72,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,581,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,IPQ-R (illness perceptions: coherence),0,1,5,5,NA,137,62,75,,,,0.8,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,583,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,IPQ-R (illness perceptions: emotional representation),0,1,5,6,NA,137,62,75,,,,0.83,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,584,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,IPQ-R (illness perceptions; causal beliefs: own behavior in the past),0,1,5,6,NA,137,62,75,,,,0.83,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,585,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,IPQ-R (illness perceptions; causal beliefs: psychological cause),0,1,5,5,NA,137,62,75,,,,0.72,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,586,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,DAS-3 (attitudes towards diabetes: need for special training),0,1,5,5,NA,137,62,75,,,,0.73,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,587,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,DAS-3 (attitudes towards diabetes: perceived seriousness),0,1,5,7,NA,137,62,75,,,,0.73,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,588,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,DAS-3 (attitudes towards diabetes: psychosocial impact),0,1,5,6,NA,137,62,75,,,,0.66,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,590,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,DAS-3 (attitudes towards diabetes: patient autonomy),0,1,5,8,NA,137,62,75,,,,0.65,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,591,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,Perceptions of partner support: active engagement,0,1,5,5,NA,137,62,75,,,,0.91,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,592,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,Perceptions of partner support: protective buffering,0,1,5,8,NA,137,62,75,,,,0.73,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,593,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,Perceptions of partner support: overprotection,0,1,5,6,NA,137,62,75,,,,0.74,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,594,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
155,0,https://doi.org/10.1371/journal.pone.0218242,2019,van puffelen,1,1,1,1,control and intervention - 6 months post intervention,1,1,DES-20 (empowerment),0,1,5,20,NA,137,62,75,,,,0.94,NA,NA,,,,0,NA,NA,NA,reliability estimates for all scales: we don't know at which time point these are measured,595,1,0,1,NA,NA,NA,,,,NA,NA,NA,NA,"data available as supplement information, but sumscores used for the constructs"
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,male and female,1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,416,515,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",828,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,age (60-64 and 65-69 and 770-74 and 75 and above),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,348,242,189,152,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",829,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,1,educational level (illertate and primary and middle and high and secondary and above),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,557,152,88,85,49,0.94,NA,NA,NA,NA,NA,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",830,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,type of family (single member/nuclear family and extended family),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,94,837,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",831,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,marital status (never married and currently married),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,360,571,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",832,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,past occuption (home maker and govt/private services and business and labourer/others),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,276,309,145,201,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",833,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,economical dependency status (dependent and partially dependent and independent),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,232,448,251,,,0.94,NA,NA,NA,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",834,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,living children (no children and either son/daughter only and both son/daughter),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,12,182,737,,,0.94,NA,NA,NA,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",835,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,living status (living alone and living with spouse only and living with spouse and children or with son's family and living with daughter's family or distant relative or others),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,31,74,773,53,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",836,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,ownership of house (own house and rented house),1,1,WHODAS (disability) - quantile 2,0,NA,NA,36,NA,931,882,49,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",837,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,male and female,1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,416,515,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",838,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,age (60-64 and 65-69 and 770-74 and 75 and above),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,348,242,189,152,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",839,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,1,educational level (illertate and primary and middle and high and secondary and above),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,557,152,88,85,49,0.94,NA,NA,NA,NA,NA,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",840,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,type of family (single member/nuclear family and extended family),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,94,837,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",841,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,marital status (never married and currently married),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,360,571,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",842,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,past occuption (home maker and govt/private services and business and labourer/others),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,276,309,145,201,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",843,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,economical dependency status (dependent and partially dependent and independent),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,232,448,251,,,0.94,NA,NA,NA,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",844,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,living children (no children and either son/daughter only and both son/daughter),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,12,182,737,,,0.94,NA,NA,NA,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",845,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,living status (living alone and living with spouse only and living with spouse and children or with son's family and living with daughter's family or distant relative or others),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,31,74,773,53,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",846,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,ownership of house (own house and rented house),1,1,WHODAS (disability) - quantile 3,0,NA,NA,36,NA,931,882,49,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",847,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,male and female,1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,416,515,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",848,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,age (60-64 and 65-69 and 770-74 and 75 and above),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,348,242,189,152,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",849,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,1,educational level (illertate and primary and middle and high and secondary and above),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,557,152,88,85,49,0.94,NA,NA,NA,NA,NA,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,type of family (single member/nuclear family and extended family),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,94,837,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",851,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,marital status (never married and currently married),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,360,571,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",852,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,past occuption (home maker and govt/private services and business and labourer/others),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,276,309,145,201,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",853,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,economical dependency status (dependent and partially dependent and independent),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,232,448,251,,,0.94,NA,NA,NA,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",854,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,living children (no children and either son/daughter only and both son/daughter),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,12,182,737,,,0.94,NA,NA,NA,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",855,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,living status (living alone and living with spouse only and living with spouse and children or with son's family and living with daughter's family or distant relative or others),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,31,74,773,53,,0.94,NA,NA,NA,NA,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",856,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
199,0,https://doi.org/10.1371/journal.pone.0222992,2019,goswami,1,1,1,0,ownership of house (own house and rented house),1,1,WHODAS (disability) - quantile 4,0,NA,NA,36,NA,931,882,49,,,,0.94,NA,NA,,,,0,NA,NA,NA,"they measure this scale, then divide it into quartiles",857,0,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,"no supplemental material to the article, no correlations reported in the article, link to extra data gives a 404 error."
